-0.00019242778563964254,3.404925413140387e-06,-0.0035214699204697934,"원점, 왼쪽에는 토마토밭들과 오른쪽에는 감자밭들이 있음"
1.9117606308834614,0.16476947718245857,95.35996639361933,"토마토밭1과 토마토밭2 사이길의 시작 지점, 좌측에는 토마토밭1, 우측에는 토마토밭 2의 전체적인 모습이 보임"
1.8371842568029186,1.8369770110153005,95.16465341950828,"토마토밭1과 토마토밭2 사이길의 초반 20% 지점, 좌측에는 토마토밭1, 우측에는 토마토밭 2이 보임"
1.730822850578697,3.890047991533557,80.46465240148494,"토마토밭1과 토마토밭2 사이길의 초반 40% 지점, 좌측에는 토마토밭1, 우측에는 토마토밭 2이 보임"
1.869830721951111,6.207481272069636,86.07303620308838,"토마토밭1과 토마토밭2 사이길의 초반 60% 지점, 좌측에는 토마토밭1, 우측에는 토마토밭 2이 보임"
1.9237272115225914,7.863577768175063,88.96422080709141,"토마토밭1과 토마토밭2 사이길의 초반 80% 지점, 좌측에는 토마토밭1, 우측에는 토마토밭 2이 보임"
1.6362830677952287,11.622543344235645,-83.22709845603214,"토마토밭1과 토마토밭2 사이길의 끝 부분, 우측에는 토마토밭1, 좌측에는 토마토밭 2이 보이며, 좌측에는 토마토밭이 더 보임"
3.3864828302186334,11.46371980374225,-91.34568554290942,"토마토밭2와 토마토밭3 사이길의 끝 부분, 우측에는 토마토밭2, 좌측에는 토마토밭 3이 보이며, 양측에는 토마토밭이 더 보임"
3.465696549329469,8.386866772537505,87.35437341522744,"토마토밭2와 토마토밭3 사이길의 초반 80% 지점, 좌측에는 토마토밭2, 우측에는 토마토밭 3이 보임"
3.3814651555476707,6.232975025576596,87.37781834866232,"토마토밭2와 토마토밭3 사이길의 초반 60% 지점, 좌측에는 토마토밭2, 우측에는 토마토밭 3이 보임"
3.4296322574277243,3.7396096335016917,85.28019548400671,"토마토밭2와 토마토밭3 사이길의 초반 40% 지점, 좌측에는 토마토밭2, 우측에는 토마토밭 3이 보임"
3.486220498892504,2.624901838816189,90.8856360196689,"토마토밭2와 토마토밭3 사이길의 초반 20% 지점, 좌측에는 토마토밭2, 우측에는 토마토밭 3이 보임"
3.5188783891153905,0.06958409412646614,90.87806584345226,"토마토밭2와 토마토밭3 사이길의 시작 지점, 좌측에는 토마토밭2, 우측에는 토마토밭 3의 전체적인 모습이 보임"
5.134788429976848,0.283678732531407,94.93728750969909,"토마토밭3과 토마토밭4 사이길의 시작 지점, 좌측에는 토마토밭3, 우측에는 토마토밭 4의 전체적인 모습이 보임"
5.136226114930941,2.5382443772800345,90.17670036610757,"토마토밭3과 토마토밭4 사이길의 초반 20% 지점, 좌측에는 토마토밭3, 우측에는 토마토밭 4이 보임"
5.11857160697623,4.735928768480332,90.5431451213392,"토마토밭3과 토마토밭4 사이길의 초반 40% 지점, 좌측에는 토마토밭3, 우측에는 토마토밭 4이 보임"
